,video,audio,label,center
635,speaker324_0011,speaker324_0003,0,91
636,speaker085_0000,speaker286_0003,0,8
637,speaker248_0018,speaker248_0018,1,83
638,speaker317_0003,speaker122_0000,0,108
639,speaker195_0000,speaker222_0016,0,39
640,speaker269_0000,speaker294_0000,0,53
641,speaker008_0026,speaker008_0026,1,55
642,speaker108_0000,speaker108_0000,1,10
643,speaker288_0006,speaker288_0001,0,102
644,speaker206_0001,speaker206_0001,1,17
645,speaker231_0003,speaker231_0001,0,12
646,speaker277_0011,speaker277_0011,1,75
647,speaker183_0001,speaker183_0000,0,69
648,speaker195_0000,speaker195_0000,1,19
649,speaker179_0008,speaker179_0008,1,25
650,speaker132_0004,speaker132_0004,1,29
651,speaker231_0003,speaker231_0003,1,10
652,speaker107_0000,speaker176_0001,0,87
653,speaker107_0000,speaker107_0000,1,92
654,speaker186_0011,speaker186_0011,1,43
655,speaker175_0003,speaker175_0003,1,19
656,speaker276_0001,speaker276_0001,1,9
657,speaker317_0006,speaker058_0021,0,111
658,speaker161_0000,speaker161_0000,1,62
659,speaker334_0003,speaker334_0003,0,22
660,speaker252_0022,speaker252_0022,1,36
661,speaker154_0001,speaker154_0001,0,40
662,speaker260_0009,speaker260_0009,1,83
663,speaker195_0004,speaker195_0004,1,71
664,speaker308_0008,speaker308_0008,1,23
665,speaker269_0000,speaker269_0000,1,60
666,speaker034_0014,speaker034_0020,0,21
667,speaker175_0001,speaker175_0002,0,1
668,speaker121_0010,speaker121_0010,1,83
669,speaker038_0039,speaker038_0039,0,18
670,speaker243_0002,speaker243_0005,0,54
671,speaker104_0002,speaker157_0001,0,1
672,speaker259_0003,speaker259_0003,1,107
673,speaker288_0000,speaker288_0000,1,118
674,speaker331_0002,speaker331_0002,0,15
675,speaker307_0002,speaker214_0002,0,39
676,speaker229_0002,speaker229_0000,0,11
677,speaker200_0001,speaker200_0001,1,59
678,speaker269_0000,speaker269_0000,1,74
679,speaker015_0015,speaker142_0004,0,19
680,speaker167_0001,speaker058_0005,0,43
681,speaker083_0000,speaker083_0000,1,131
682,speaker173_0002,speaker173_0002,1,22
683,speaker107_0003,speaker276_0015,0,25
684,speaker036_0033,speaker036_0033,1,15
685,speaker176_0000,speaker082_0000,0,43
686,speaker035_0043,speaker122_0001,0,72
687,speaker176_0001,speaker176_0001,1,19
688,speaker084_0000,speaker084_0000,1,22
689,speaker015_0027,speaker301_0003,0,0
690,speaker123_0000,speaker123_0001,0,27
691,speaker171_0005,speaker171_0005,1,36
692,speaker131_0001,speaker131_0000,0,12
693,speaker220_0013,speaker220_0012,0,23
694,speaker233_0019,speaker233_0019,1,106
695,speaker329_0004,speaker326_0027,0,53
696,speaker281_0011,speaker281_0011,1,20
697,speaker252_0001,speaker085_0000,0,42
698,speaker195_0003,speaker195_0004,0,45
699,speaker130_0001,speaker243_0003,0,32
700,speaker120_0001,speaker120_0001,1,23
701,speaker276_0003,speaker276_0003,1,60
702,speaker213_0000,speaker213_0000,1,16
703,speaker173_0013,speaker123_0000,0,63
704,speaker284_0003,speaker284_0003,0,15
705,speaker307_0000,speaker307_0000,0,1
706,speaker244_0000,speaker244_0000,1,24
707,speaker104_0003,speaker104_0003,1,114
708,speaker075_0000,speaker075_0001,0,70
709,speaker156_0001,speaker156_0001,1,8
710,speaker248_0021,speaker248_0021,1,184
711,speaker200_0001,speaker200_0001,1,15
712,speaker216_0002,speaker216_0002,1,8
713,speaker035_0049,speaker035_0049,0,12
714,speaker101_0002,speaker101_0002,1,112
715,speaker182_0001,speaker182_0001,0,47
716,speaker327_0003,speaker327_0003,1,31
717,speaker226_0019,speaker226_0019,1,26
718,speaker035_0005,speaker035_0005,1,119
719,speaker058_0019,speaker176_0000,0,19
720,speaker225_0000,speaker225_0000,1,32
721,speaker154_0004,speaker154_0002,0,21
722,speaker058_0021,speaker058_0021,1,12
723,speaker172_0007,speaker172_0007,0,54
724,speaker096_0001,speaker096_0001,1,60
725,speaker255_0001,speaker255_0001,1,2
726,speaker326_0027,speaker326_0027,0,113
727,speaker124_0000,speaker124_0000,1,44
728,speaker200_0001,speaker200_0001,1,66
729,speaker294_0001,speaker097_0000,0,20
730,speaker120_0000,speaker216_0004,0,51
731,speaker125_0000,speaker125_0000,0,11
732,speaker128_0001,speaker043_0000,0,50
733,speaker176_0001,speaker176_0001,0,9
734,speaker157_0003,speaker132_0007,0,12
735,speaker333_0002,speaker333_0000,0,11
736,speaker334_0000,speaker334_0000,1,3
737,speaker276_0004,speaker276_0004,1,56
738,speaker284_0002,speaker284_0002,0,15
739,speaker243_0005,speaker243_0001,0,148
740,speaker334_0002,speaker334_0002,0,79
741,speaker183_0000,speaker183_0000,1,105
742,speaker240_0002,speaker120_0001,0,14
743,speaker130_0001,speaker037_0045,0,11
744,speaker289_0000,speaker289_0000,0,60
745,speaker089_0000,speaker089_0000,1,65
746,speaker035_0052,speaker035_0052,0,4
747,speaker237_0000,speaker331_0000,0,79
748,speaker214_0002,speaker214_0002,0,8
749,speaker286_0001,speaker078_0001,0,5
750,speaker211_0000,speaker211_0000,1,22
751,speaker312_0013,speaker312_0013,0,173
752,speaker216_0004,speaker216_0002,0,8
753,speaker276_0009,speaker276_0009,1,56
754,speaker220_0004,speaker220_0004,1,28
755,speaker172_0004,speaker172_0004,1,10
756,speaker108_0000,speaker108_0000,1,27
757,speaker286_0002,speaker286_0002,1,81
758,speaker151_0002,speaker151_0000,0,4
759,speaker312_0001,speaker312_0001,1,109
760,speaker209_0002,speaker209_0002,0,82
761,speaker015_0036,speaker015_0036,1,43
762,speaker322_0001,speaker322_0000,0,44
763,speaker315_0023,speaker315_0023,1,105
764,speaker200_0001,speaker038_0009,0,58
765,speaker161_0007,speaker161_0007,1,91
766,speaker158_0016,speaker158_0016,0,3
767,speaker271_0004,speaker271_0004,1,128
768,speaker252_0007,speaker252_0007,1,124
769,speaker233_0004,speaker233_0004,1,93
770,speaker036_0006,speaker286_0000,0,45
771,speaker161_0006,speaker161_0006,0,10
772,speaker035_0023,speaker035_0040,0,20
773,speaker236_0000,speaker236_0000,1,76
774,speaker186_0011,speaker186_0000,0,52
775,speaker053_0006,speaker053_0006,1,17
776,speaker334_0001,speaker334_0000,0,15
777,speaker101_0003,speaker233_0003,0,24
778,speaker179_0012,speaker179_0012,1,17
779,speaker131_0000,speaker082_0000,0,36
780,speaker326_0038,speaker326_0038,1,213
781,speaker053_0000,speaker053_0000,1,29
782,speaker158_0017,speaker158_0017,1,18
783,speaker156_0001,speaker151_0001,0,103
784,speaker312_0013,speaker312_0013,1,49
785,speaker176_0000,speaker200_0001,0,81
786,speaker072_0000,speaker072_0000,0,32
787,speaker083_0000,speaker083_0000,1,133
788,speaker233_0011,speaker233_0011,1,13
789,speaker075_0002,speaker075_0002,1,49
790,speaker182_0001,speaker182_0001,0,76
791,speaker133_0000,speaker131_0000,0,22
792,speaker231_0003,speaker231_0003,1,31
793,speaker172_0007,speaker172_0007,1,11
794,speaker320_0003,speaker320_0003,1,73
795,speaker333_0002,speaker333_0002,1,28
796,speaker054_0014,speaker054_0014,1,138
797,speaker214_0002,speaker214_0002,1,9
798,speaker137_0001,speaker137_0001,1,38
799,speaker182_0000,speaker182_0000,1,15
800,speaker097_0001,speaker097_0001,1,56
801,speaker035_0007,speaker035_0007,1,100
802,speaker329_0008,speaker329_0008,1,23
803,speaker124_0000,speaker124_0000,1,63
804,speaker082_0000,speaker286_0003,0,0
805,speaker060_0002,speaker060_0002,1,28
806,speaker123_0002,speaker123_0002,1,18
807,speaker097_0000,speaker097_0000,1,130
808,speaker180_0004,speaker180_0003,0,30
809,speaker180_0001,speaker180_0001,0,53
810,speaker324_0002,speaker211_0000,0,3
811,speaker329_0007,speaker329_0007,1,37
812,speaker142_0003,speaker142_0003,1,47
813,speaker072_0000,speaker072_0000,0,163
814,speaker320_0002,speaker320_0002,1,21
815,speaker237_0000,speaker237_0000,0,61
816,speaker183_0000,speaker213_0001,0,23
817,speaker222_0019,speaker222_0019,1,81
818,speaker222_0013,speaker222_0015,0,50
819,speaker085_0000,speaker209_0004,0,26
820,speaker275_0003,speaker275_0003,0,35
821,speaker308_0006,speaker132_0008,0,99
822,speaker142_0002,speaker142_0002,1,28
823,speaker075_0007,speaker075_0007,1,58
824,speaker327_0010,speaker327_0004,0,46
825,speaker213_0002,speaker315_0024,0,35
826,speaker323_0002,speaker323_0002,1,21
827,speaker036_0034,speaker036_0034,1,94
828,speaker327_0006,speaker327_0006,1,88
829,speaker085_0000,speaker085_0000,0,61
830,speaker243_0003,speaker036_0005,0,1
831,speaker161_0008,speaker161_0008,1,70
832,speaker271_0007,speaker271_0007,1,0
833,speaker222_0020,speaker222_0020,1,19
834,speaker083_0000,speaker129_0001,0,161
835,speaker089_0000,speaker158_0016,0,17
836,speaker286_0002,speaker286_0002,0,20
837,speaker123_0000,speaker123_0000,1,9
838,speaker108_0000,speaker108_0000,0,6
839,speaker124_0000,speaker260_0021,0,21
840,speaker129_0000,speaker129_0000,0,29
841,speaker284_0002,speaker284_0002,1,10
842,speaker331_0000,speaker331_0000,1,90
843,speaker231_0000,speaker231_0000,1,29
844,speaker099_0014,speaker099_0014,1,52
845,speaker178_0002,speaker178_0002,1,45
846,speaker325_0008,speaker325_0008,1,17
847,speaker137_0000,speaker137_0000,1,17
848,speaker131_0001,speaker131_0001,1,25
849,speaker075_0001,speaker075_0001,1,38
850,speaker172_0000,speaker172_0000,1,0
851,speaker173_0003,speaker251_0009,0,55
852,speaker334_0002,speaker334_0000,0,78
853,speaker240_0001,speaker240_0001,0,12
854,speaker221_0005,speaker221_0005,1,27
855,speaker294_0000,speaker294_0001,0,122
856,speaker015_0023,speaker015_0032,0,6
857,speaker089_0000,speaker070_0013,0,74
858,speaker162_0004,speaker162_0004,1,51
859,speaker122_0001,speaker122_0001,0,88
860,speaker211_0001,speaker211_0001,1,81
861,speaker021_0005,speaker021_0003,0,72
862,speaker331_0001,speaker331_0001,1,21
863,speaker107_0003,speaker107_0003,1,29
864,speaker177_0002,speaker177_0001,0,18
865,speaker142_0000,speaker142_0000,0,8
866,speaker151_0000,speaker151_0000,1,24
867,speaker122_0002,speaker122_0000,0,25
868,speaker276_0015,speaker271_0019,0,28
869,speaker322_0000,speaker322_0000,1,226
870,speaker233_0017,speaker233_0017,1,113
871,speaker317_0004,speaker317_0004,1,25
872,speaker279_0001,speaker279_0001,1,40
873,speaker250_0002,speaker079_0000,0,65
874,speaker085_0000,speaker085_0000,1,68
875,speaker289_0001,speaker289_0001,1,141
876,speaker275_0004,speaker275_0020,0,135
877,speaker320_0001,speaker320_0004,0,55
878,speaker179_0004,speaker072_0000,0,13
879,speaker117_0002,speaker117_0002,1,39
880,speaker216_0002,speaker216_0002,0,10
881,speaker041_0039,speaker041_0039,0,3
882,speaker195_0002,speaker195_0002,1,35
883,speaker030_0000,speaker030_0000,1,10
884,speaker325_0005,speaker325_0005,1,221
885,speaker194_0002,speaker194_0002,1,47
886,speaker008_0026,speaker241_0004,0,20
887,speaker115_0000,speaker115_0000,1,3
888,speaker158_0003,speaker177_0002,0,12
889,speaker085_0000,speaker085_0000,1,54
890,speaker192_0025,speaker192_0025,1,24
891,speaker130_0002,speaker130_0002,1,167
892,speaker186_0000,speaker186_0000,1,0
893,speaker229_0000,speaker229_0000,1,15
894,speaker325_0007,speaker325_0007,0,263
895,speaker154_0005,speaker154_0005,1,109
896,speaker172_0001,speaker172_0002,0,45
897,speaker101_0000,speaker101_0000,1,59
898,speaker175_0001,speaker175_0001,1,9
899,speaker209_0004,speaker209_0004,0,108
900,speaker130_0004,speaker117_0001,0,41
901,speaker186_0011,speaker186_0011,1,1
902,speaker079_0000,speaker125_0000,0,48
903,speaker177_0000,speaker177_0000,1,0
904,speaker209_0000,speaker209_0001,0,20
905,speaker265_0001,speaker265_0001,1,55
906,speaker008_0017,speaker008_0017,1,106
907,speaker269_0000,speaker269_0000,0,64
908,speaker334_0001,speaker334_0001,1,23
909,speaker037_0023,speaker117_0000,0,24
910,speaker099_0011,speaker099_0011,1,1
911,speaker043_0006,speaker043_0006,0,11
912,speaker121_0009,speaker329_0005,0,133
913,speaker289_0003,speaker289_0002,0,15
914,speaker123_0002,speaker312_0009,0,31
915,speaker137_0001,speaker120_0001,0,10
916,speaker194_0003,speaker194_0003,1,44
917,speaker301_0004,speaker301_0004,1,30
918,speaker091_0000,speaker091_0000,0,57
919,speaker130_0001,speaker105_0000,0,89
920,speaker275_0021,speaker275_0021,1,151
921,speaker324_0005,speaker324_0005,1,49
922,speaker038_0045,speaker038_0013,0,1
923,speaker182_0000,speaker182_0000,1,22
924,speaker211_0001,speaker211_0001,0,82
925,speaker324_0001,speaker324_0001,0,30
926,speaker008_0009,speaker008_0009,1,210
927,speaker186_0008,speaker186_0013,0,11
928,speaker322_0000,speaker173_0011,0,101
929,speaker128_0001,speaker128_0001,1,20
930,speaker288_0004,speaker137_0002,0,210
931,speaker101_0000,speaker101_0000,1,28
932,speaker160_0001,speaker160_0001,1,30
933,speaker131_0000,speaker131_0000,1,37
934,speaker244_0000,speaker211_0001,0,48
935,speaker099_0004,speaker099_0003,0,6
936,speaker315_0018,speaker315_0018,0,87
937,speaker209_0001,speaker209_0001,0,2
938,speaker158_0004,speaker158_0004,1,9
939,speaker269_0000,speaker269_0000,1,21
940,speaker096_0002,speaker096_0002,0,106
941,speaker276_0010,speaker276_0010,1,65
942,speaker245_0001,speaker245_0000,0,19
943,speaker183_0000,speaker183_0000,1,103
944,speaker329_0004,speaker329_0004,1,166
945,speaker231_0001,speaker231_0001,1,115
946,speaker266_0000,speaker266_0000,0,12
947,speaker091_0002,speaker178_0002,0,6
948,speaker137_0000,speaker137_0000,1,0
949,speaker171_0004,speaker171_0004,1,77
950,speaker301_0001,speaker301_0001,1,19
951,speaker202_0014,speaker202_0014,1,45
952,speaker325_0010,speaker325_0010,0,182
953,speaker108_0000,speaker108_0000,1,7
954,speaker157_0000,speaker157_0000,1,27
955,speaker323_0003,speaker323_0003,1,70
956,speaker041_0039,speaker041_0039,0,13
957,speaker186_0010,speaker229_0001,0,22
958,speaker085_0000,speaker085_0000,1,35
959,speaker128_0000,speaker200_0001,0,61
960,speaker325_0006,speaker067_0000,0,115
961,speaker209_0003,speaker209_0003,1,5
962,speaker317_0001,speaker317_0001,1,56
963,speaker082_0000,speaker070_0021,0,7
964,speaker324_0002,speaker324_0002,1,2
965,speaker041_0022,speaker041_0022,1,0
966,speaker161_0003,speaker161_0003,1,2
967,speaker251_0012,speaker251_0012,1,8
968,speaker231_0001,speaker231_0001,0,90
969,speaker124_0000,speaker124_0000,1,105
970,speaker225_0001,speaker225_0002,0,27
971,speaker162_0000,speaker162_0000,1,8
972,speaker054_0014,speaker054_0014,0,10
973,speaker122_0001,speaker122_0001,1,97
974,speaker178_0002,speaker178_0001,0,8
975,speaker034_0005,speaker034_0005,1,3
976,speaker200_0001,speaker200_0001,1,77
977,speaker288_0012,speaker288_0003,0,162
978,speaker172_0003,speaker172_0003,1,10
979,speaker154_0000,speaker154_0000,1,101
980,speaker177_0002,speaker132_0004,0,42
981,speaker096_0001,speaker096_0001,0,28
982,speaker128_0000,speaker128_0000,1,62
983,speaker161_0003,speaker317_0006,0,21
984,speaker115_0001,speaker115_0001,1,3
985,speaker091_0020,speaker091_0004,0,138
986,speaker079_0000,speaker079_0000,0,32
987,speaker181_0002,speaker216_0002,0,34
988,speaker070_0001,speaker329_0002,0,172
989,speaker171_0002,speaker181_0002,0,104
990,speaker233_0002,speaker233_0002,1,140
991,speaker279_0003,speaker279_0003,1,50
992,speaker079_0000,speaker079_0000,1,12
993,speaker037_0038,speaker037_0038,1,31
994,speaker008_0005,speaker008_0005,1,7
995,speaker289_0001,speaker289_0001,1,166
996,speaker294_0001,speaker060_0002,0,85
997,speaker182_0001,speaker182_0001,1,3
998,speaker167_0001,speaker167_0001,1,42
999,speaker082_0000,speaker082_0000,0,13
1000,speaker286_0002,speaker286_0002,1,60
1001,speaker308_0006,speaker308_0006,1,93
1002,speaker323_0013,speaker036_0022,0,100
1003,speaker117_0001,speaker117_0000,0,3
1004,speaker101_0002,speaker128_0001,0,109
1005,speaker266_0000,speaker266_0000,1,48
1006,speaker233_0002,speaker233_0010,0,59
1007,speaker206_0007,speaker206_0007,1,2
1008,speaker275_0004,speaker275_0004,1,79
1009,speaker222_0019,speaker222_0014,0,47
1010,speaker231_0001,speaker231_0000,0,79
1011,speaker209_0002,speaker209_0002,1,66
1012,speaker323_0010,speaker323_0010,0,77
1013,speaker288_0008,speaker194_0002,0,106
1014,speaker107_0002,speaker107_0002,1,57
1015,speaker177_0002,speaker323_0004,0,47
1016,speaker271_0015,speaker271_0018,0,12
1017,speaker125_0000,speaker125_0000,1,16
1018,speaker203_0002,speaker203_0002,1,30
1019,speaker329_0007,speaker329_0004,0,111
1020,speaker219_0018,speaker130_0002,0,4
1021,speaker171_0006,speaker171_0006,1,72
1022,speaker202_0012,speaker202_0012,1,151
1023,speaker157_0002,speaker157_0002,0,0
1024,speaker332_0007,speaker332_0007,0,65
1025,speaker183_0000,speaker183_0000,1,88
1026,speaker269_0000,speaker269_0000,1,64
1027,speaker312_0004,speaker312_0002,0,32
1028,speaker108_0000,speaker108_0000,1,26
1029,speaker097_0001,speaker097_0001,0,24
1030,speaker304_0014,speaker304_0011,0,41
1031,speaker288_0005,speaker190_0002,0,93
1032,speaker203_0005,speaker203_0005,1,55
1033,speaker131_0001,speaker131_0000,0,25
1034,speaker221_0004,speaker221_0005,0,62
1035,speaker151_0000,speaker151_0000,0,13
1036,speaker096_0004,speaker096_0004,1,103
1037,speaker034_0006,speaker034_0006,1,7
1038,speaker289_0003,speaker289_0003,0,18
1039,speaker286_0001,speaker325_0008,0,17
1040,speaker132_0013,speaker132_0013,0,0
1041,speaker334_0000,speaker334_0000,1,17
1042,speaker192_0021,speaker192_0021,1,2
1043,speaker172_0001,speaker172_0001,1,15
1044,speaker215_0006,speaker215_0006,0,110
1045,speaker120_0000,speaker120_0000,0,19
1046,speaker241_0002,speaker241_0002,1,20
1047,speaker101_0000,speaker122_0000,0,72
1048,speaker142_0006,speaker142_0006,1,138
1049,speaker284_0004,speaker284_0004,1,6
1050,speaker038_0051,speaker038_0051,1,155
1051,speaker334_0000,speaker334_0000,1,24
1052,speaker128_0000,speaker154_0000,0,7
1053,speaker239_0002,speaker239_0002,0,28
1054,speaker222_0009,speaker222_0019,0,52
1055,speaker160_0000,speaker160_0000,1,49
1056,speaker181_0002,speaker181_0002,0,22
1057,speaker038_0048,speaker038_0048,0,21
1058,speaker322_0002,speaker322_0002,0,36
1059,speaker203_0008,speaker243_0000,0,50
1060,speaker324_0004,speaker324_0000,0,191
1061,speaker035_0008,speaker035_0008,1,9
1062,speaker220_0008,speaker220_0008,1,12
1063,speaker276_0009,speaker276_0009,1,41
1064,speaker329_0007,speaker329_0005,0,101
1065,speaker097_0000,speaker097_0000,1,20
1066,speaker079_0000,speaker079_0000,1,40
1067,speaker096_0001,speaker096_0001,1,24
1068,speaker129_0000,speaker129_0001,0,26
1069,speaker182_0000,speaker182_0000,1,10
1070,speaker180_0000,speaker180_0000,1,20
1071,speaker177_0000,speaker177_0000,1,11
1072,speaker172_0007,speaker172_0000,0,31
1073,speaker137_0002,speaker137_0002,0,30
1074,speaker266_0000,speaker266_0000,1,14
1075,speaker178_0000,speaker178_0000,0,61
1076,speaker114_0000,speaker114_0000,1,52
1077,speaker087_0001,speaker087_0001,0,85
1078,speaker160_0001,speaker160_0000,0,53
1079,speaker294_0001,speaker162_0003,0,9
1080,speaker289_0001,speaker215_0004,0,126
1081,speaker128_0000,speaker307_0002,0,20
1082,speaker105_0000,speaker105_0000,1,41
1083,speaker279_0002,speaker279_0002,1,18
1084,speaker176_0001,speaker176_0001,1,24
1085,speaker308_0003,speaker308_0003,1,127
1086,speaker041_0004,speaker221_0004,0,26
1087,speaker219_0013,speaker219_0013,1,64
1088,speaker332_0003,speaker332_0001,0,128
1089,speaker277_0004,speaker277_0005,0,46
1090,speaker265_0002,speaker265_0002,1,31
1091,speaker192_0025,speaker192_0025,1,30
1092,speaker030_0020,speaker275_0024,0,181
1093,speaker089_0000,speaker089_0000,0,32
1094,speaker084_0000,speaker084_0000,0,25
1095,speaker244_0000,speaker244_0000,1,59
1096,speaker154_0007,speaker154_0000,0,67
1097,speaker265_0002,speaker265_0002,1,40
