,video,audio,label,center
635,speaker080_0000,speaker080_0000,1,2
636,speaker094_0011,speaker094_0011,1,31
637,speaker296_0003,speaker296_0002,0,32
638,speaker223_0031,speaker223_0031,0,12
639,speaker205_0001,speaker205_0000,0,42
640,speaker150_0000,speaker150_0000,1,2
641,speaker062_0003,speaker062_0003,0,2
642,speaker297_0000,speaker297_0000,0,19
643,speaker212_0028,speaker212_0028,1,43
644,speaker318_0000,speaker318_0000,1,80
645,speaker292_0001,speaker095_0000,0,22
646,speaker210_0001,speaker152_0006,0,103
647,speaker309_0001,speaker309_0001,1,76
648,speaker242_0000,speaker094_0012,0,49
649,speaker280_0000,speaker280_0000,0,12
650,speaker319_0002,speaker319_0002,1,134
651,speaker071_0001,speaker048_0044,0,121
652,speaker207_0003,speaker207_0003,0,11
653,speaker268_0002,speaker268_0002,1,19
654,speaker136_0001,speaker136_0001,1,64
655,speaker103_0004,speaker103_0004,1,17
656,speaker148_0000,speaker148_0000,0,1
657,speaker247_0004,speaker247_0004,1,16
658,speaker257_0009,speaker257_0000,0,28
659,speaker197_0004,speaker004_0047,0,56
660,speaker316_0004,speaker316_0004,1,86
661,speaker193_0003,speaker193_0003,1,31
662,speaker207_0002,speaker207_0002,1,10
663,speaker283_0001,speaker283_0001,0,33
664,speaker049_0049,speaker049_0049,0,3
665,speaker208_0023,speaker208_0023,0,113
666,speaker316_0000,speaker316_0000,1,235
667,speaker207_0002,speaker207_0002,1,110
668,speaker136_0000,speaker136_0000,1,15
669,speaker028_0004,speaker028_0015,0,21
670,speaker068_0004,speaker068_0004,1,53
671,speaker174_0007,speaker174_0007,1,10
672,speaker061_0066,speaker061_0066,0,135
673,speaker210_0001,speaker210_0001,1,75
674,speaker205_0000,speaker205_0000,0,83
675,speaker148_0001,speaker148_0001,1,24
676,speaker267_0000,speaker267_0000,0,55
677,speaker057_0007,speaker057_0007,0,186
678,speaker169_0003,speaker169_0003,1,39
679,speaker297_0007,speaker297_0006,0,126
680,speaker163_0006,speaker163_0006,1,76
681,speaker168_0000,speaker168_0000,0,31
682,speaker310_0002,speaker310_0002,1,33
683,speaker046_0004,speaker168_0000,0,31
684,speaker280_0002,speaker280_0001,0,62
685,speaker218_0008,speaker218_0005,0,10
686,speaker135_0000,speaker309_0000,0,52
687,speaker274_0017,speaker274_0017,0,7
688,speaker316_0007,speaker316_0001,0,43
689,speaker135_0001,speaker135_0001,1,17
690,speaker207_0003,speaker207_0003,1,38
691,speaker116_0000,speaker163_0005,0,0
692,speaker311_0001,speaker311_0001,0,58
693,speaker066_0016,speaker066_0016,1,55
694,speaker127_0002,speaker127_0001,0,0
695,speaker246_0000,speaker208_0025,0,0
696,speaker064_0001,speaker064_0001,0,36
697,speaker136_0001,speaker136_0001,1,19
698,speaker077_0001,speaker077_0001,0,59
699,speaker321_0001,speaker321_0000,0,104
700,speaker103_0002,speaker055_0004,0,2
701,speaker300_0001,speaker300_0001,0,31
702,speaker316_0007,speaker316_0007,0,21
703,speaker174_0002,speaker174_0002,0,39
704,speaker069_0000,speaker069_0000,0,140
705,speaker291_0001,speaker291_0001,1,48
706,speaker303_0005,speaker303_0005,1,31
707,speaker295_0000,speaker295_0000,1,29
708,speaker290_0000,speaker290_0000,1,14
709,speaker077_0002,speaker282_0000,0,156
710,speaker256_0002,speaker256_0002,0,48
711,speaker094_0000,speaker094_0000,1,61
712,speaker227_0001,speaker227_0005,0,20
713,speaker066_0005,speaker066_0005,1,15
714,speaker150_0001,speaker150_0001,1,20
715,speaker300_0001,speaker300_0001,0,66
716,speaker291_0000,speaker291_0000,0,144
717,speaker298_0003,speaker298_0003,1,19
718,speaker113_0000,speaker113_0000,1,22
719,speaker283_0001,speaker283_0001,1,195
720,speaker148_0001,speaker148_0001,1,73
721,speaker274_0008,speaker274_0008,0,71
722,speaker263_0001,speaker197_0009,0,7
723,speaker227_0001,speaker006_0001,0,6
724,speaker282_0008,speaker282_0008,1,6
725,speaker018_0019,speaker018_0019,1,108
726,speaker263_0001,speaker263_0001,0,22
727,speaker127_0004,speaker127_0004,1,6
728,speaker052_0017,speaker210_0001,0,83
729,speaker074_0028,speaker074_0028,0,21
730,speaker163_0002,speaker163_0002,1,32
731,speaker257_0010,speaker257_0010,0,43
732,speaker006_0011,speaker006_0011,1,47
733,speaker319_0003,speaker319_0002,0,12
734,speaker144_0003,speaker144_0003,1,30
735,speaker005_0012,speaker005_0012,1,0
736,speaker208_0003,speaker208_0003,1,65
737,speaker314_0009,speaker314_0009,0,106
738,speaker234_0046,speaker234_0046,0,58
739,speaker316_0004,speaker316_0004,1,50
740,speaker223_0010,speaker223_0016,0,37
741,speaker148_0001,speaker148_0001,1,68
742,speaker267_0001,speaker267_0001,1,17
743,speaker283_0000,speaker283_0000,0,46
744,speaker138_0020,speaker138_0020,1,42
745,speaker189_0001,speaker262_0000,0,37
746,speaker056_0017,speaker056_0014,0,13
747,speaker146_0001,speaker146_0001,1,131
748,speaker139_0005,speaker139_0005,1,29
749,speaker232_0000,speaker283_0003,0,41
750,speaker316_0004,speaker316_0004,1,22
751,speaker283_0000,speaker283_0000,0,23
752,speaker272_0000,speaker272_0000,1,11
753,speaker306_0003,speaker184_0011,0,95
754,speaker092_0001,speaker092_0001,0,93
755,speaker116_0000,speaker116_0000,0,31
756,speaker071_0001,speaker076_0003,0,115
757,speaker048_0041,speaker313_0009,0,104
758,speaker285_0001,speaker014_0021,0,13
759,speaker049_0026,speaker049_0026,1,60
760,speaker014_0011,speaker014_0011,1,51
761,speaker302_0000,speaker302_0000,1,12
762,speaker314_0002,speaker314_0002,0,43
763,speaker061_0013,speaker061_0013,1,37
764,speaker094_0006,speaker094_0003,0,203
765,speaker278_0000,speaker311_0000,0,65
766,speaker295_0000,speaker295_0002,0,51
767,speaker126_0000,speaker316_0000,0,31
768,speaker268_0002,speaker116_0000,0,24
769,speaker039_0000,speaker039_0000,1,4
770,speaker189_0000,speaker189_0000,1,68
771,speaker278_0001,speaker278_0001,0,3
772,speaker261_0000,speaker261_0000,1,16
773,speaker188_0004,speaker057_0013,0,59
774,speaker113_0000,speaker113_0000,1,16
775,speaker210_0001,speaker210_0001,1,76
776,speaker185_0005,speaker185_0005,0,49
777,speaker313_0009,speaker313_0009,1,0
778,speaker234_0047,speaker135_0000,0,102
779,speaker242_0000,speaker242_0000,1,3
780,speaker254_0002,speaker145_0006,0,68
781,speaker102_0000,speaker102_0000,1,65
782,speaker247_0004,speaker309_0005,0,64
783,speaker285_0002,speaker285_0006,0,18
784,speaker193_0000,speaker193_0000,1,11
785,speaker303_0005,speaker303_0004,0,28
786,speaker155_0002,speaker155_0002,0,69
787,speaker174_0008,speaker174_0004,0,2
788,speaker146_0001,speaker152_0000,0,139
789,speaker056_0002,speaker056_0002,1,45
790,speaker139_0001,speaker139_0001,1,169
791,speaker256_0002,speaker256_0002,1,25
792,speaker280_0001,speaker280_0001,1,105
793,speaker273_0004,speaker273_0005,0,46
794,speaker169_0001,speaker169_0001,1,9
795,speaker059_0001,speaker059_0001,0,37
796,speaker305_0001,speaker061_0072,0,2
797,speaker235_0002,speaker235_0002,1,59
798,speaker297_0001,speaker297_0001,1,59
799,speaker064_0001,speaker064_0001,0,25
800,speaker102_0000,speaker102_0000,1,8
801,speaker152_0011,speaker152_0011,0,168
802,speaker106_0004,speaker106_0004,1,13
803,speaker061_0073,speaker189_0009,0,39
804,speaker261_0000,speaker261_0000,1,19
805,speaker111_0003,speaker111_0003,1,72
806,speaker278_0001,speaker278_0000,0,14
807,speaker094_0009,speaker094_0009,1,3
808,speaker071_0001,speaker028_0005,0,37
809,speaker328_0002,speaker328_0002,1,3
810,speaker292_0011,speaker292_0004,0,163
811,speaker064_0001,speaker134_0002,0,4
812,speaker319_0001,speaker319_0001,0,30
813,speaker311_0001,speaker311_0000,0,12
814,speaker090_0000,speaker090_0000,1,79
815,speaker126_0001,speaker126_0001,1,35
816,speaker232_0001,speaker145_0004,0,41
817,speaker046_0000,speaker046_0000,0,23
818,speaker193_0004,speaker193_0004,1,65
819,speaker055_0034,speaker055_0034,1,218
820,speaker126_0000,speaker174_0009,0,51
821,speaker318_0000,speaker318_0000,1,79
822,speaker018_0005,speaker018_0005,1,0
823,speaker116_0000,speaker116_0000,1,28
824,speaker185_0009,speaker185_0009,1,46
825,speaker290_0001,speaker290_0000,0,70
826,speaker298_0000,speaker298_0000,1,14
827,speaker285_0005,speaker285_0003,0,60
828,speaker191_0019,speaker191_0019,1,108
829,speaker074_0026,speaker264_0004,0,42
830,speaker164_0002,speaker164_0002,1,9
831,speaker095_0000,speaker095_0000,1,20
832,speaker092_0001,speaker092_0001,1,70
833,speaker193_0002,speaker193_0002,1,24
834,speaker287_0003,speaker282_0001,0,20
835,speaker006_0020,speaker006_0020,1,132
836,speaker111_0000,speaker111_0000,1,3
837,speaker305_0000,speaker305_0000,1,48
838,speaker164_0000,speaker164_0000,1,23
839,speaker313_0005,speaker258_0001,0,21
840,speaker212_0022,speaker212_0022,1,68
841,speaker077_0006,speaker077_0006,1,61
842,speaker155_0000,speaker155_0000,1,2
843,speaker314_0008,speaker314_0008,1,104
844,speaker196_0001,speaker196_0001,0,27
845,speaker303_0005,speaker303_0001,0,30
846,speaker046_0007,speaker046_0004,0,66
847,speaker290_0000,speaker290_0000,1,16
848,speaker141_0002,speaker141_0002,1,19
849,speaker296_0005,speaker198_0002,0,24
850,speaker282_0003,speaker282_0003,1,26
851,speaker116_0000,speaker018_0002,0,20
852,speaker061_0018,speaker061_0018,1,42
853,speaker193_0001,speaker223_0024,0,48
854,speaker207_0001,speaker207_0001,1,60
855,speaker136_0000,speaker136_0001,0,8
856,speaker272_0001,speaker272_0001,0,1
857,speaker106_0003,speaker310_0004,0,8
858,speaker040_0008,speaker040_0008,0,25
859,speaker314_0003,speaker300_0001,0,130
860,speaker201_0008,speaker201_0008,1,12
861,speaker313_0006,speaker313_0001,0,54
862,speaker055_0003,speaker055_0020,0,124
863,speaker135_0000,speaker135_0000,0,143
864,speaker159_0000,speaker159_0000,1,8
865,speaker321_0000,speaker321_0000,1,64
866,speaker127_0005,speaker127_0004,0,17
867,speaker016_0004,speaker016_0004,0,1
868,speaker144_0001,speaker144_0001,0,19
869,speaker074_0004,speaker074_0009,0,30
870,speaker066_0003,speaker066_0003,1,44
871,speaker090_0000,speaker090_0000,0,75
872,speaker169_0002,speaker169_0002,1,68
873,speaker278_0001,speaker278_0001,1,41
874,speaker223_0010,speaker223_0001,0,24
875,speaker207_0002,speaker207_0002,1,41
876,speaker039_0006,speaker039_0006,1,3
877,speaker198_0001,speaker198_0004,0,2
878,speaker074_0008,speaker074_0008,1,14
879,speaker046_0004,speaker046_0004,0,11
880,speaker305_0000,speaker305_0000,1,101
881,speaker296_0005,speaker296_0004,0,20
882,speaker147_0000,speaker147_0002,0,32
883,speaker210_0001,speaker210_0002,0,84
884,speaker285_0000,speaker285_0000,1,14
885,speaker047_0009,speaker047_0009,1,36
886,speaker256_0003,speaker256_0002,0,40
887,speaker311_0000,speaker316_0001,0,114
888,speaker314_0005,speaker314_0013,0,2
889,speaker232_0003,speaker232_0000,0,5
890,speaker095_0000,speaker095_0000,1,6
891,speaker057_0017,speaker057_0037,0,51
892,speaker080_0000,speaker080_0000,1,11
893,speaker278_0001,speaker278_0001,1,33
894,speaker163_0006,speaker163_0005,0,98
895,speaker028_0011,speaker028_0009,0,161
896,speaker057_0016,speaker297_0002,0,27
897,speaker309_0005,speaker247_0001,0,34
898,speaker287_0002,speaker270_0011,0,39
899,speaker185_0000,speaker185_0000,0,61
900,speaker046_0003,speaker224_0001,0,1
901,speaker193_0004,speaker193_0002,0,59
902,speaker197_0007,speaker197_0007,1,42
903,speaker118_0000,speaker118_0000,1,41
904,speaker256_0003,speaker256_0003,0,20
905,speaker006_0012,speaker006_0012,1,108
906,speaker102_0001,speaker102_0001,0,9
907,speaker235_0002,speaker235_0002,1,35
908,speaker316_0003,speaker316_0006,0,185
909,speaker232_0003,speaker145_0003,0,33
910,speaker201_0002,speaker201_0002,1,28
911,speaker059_0000,speaker267_0001,0,30
912,speaker113_0000,speaker113_0000,1,51
913,speaker303_0005,speaker139_0012,0,47
914,speaker049_0043,speaker049_0043,0,22
915,speaker077_0006,speaker077_0006,0,50
916,speaker126_0000,speaker147_0002,0,22
917,speaker005_0006,speaker005_0006,0,56
918,speaker040_0009,speaker040_0009,1,63
919,speaker039_0005,speaker039_0005,1,25
920,speaker059_0003,speaker059_0003,1,68
921,speaker040_0007,speaker109_0001,0,90
922,speaker298_0000,speaker298_0000,1,40
923,speaker069_0003,speaker187_0000,0,5
924,speaker230_0005,speaker145_0002,0,126
925,speaker268_0002,speaker268_0002,1,35
926,speaker201_0007,speaker290_0000,0,67
927,speaker197_0010,speaker197_0010,1,14
928,speaker094_0016,speaker094_0016,0,98
929,speaker077_0000,speaker077_0005,0,46
930,speaker328_0005,speaker328_0005,0,60
931,speaker199_0001,speaker227_0004,0,97
932,speaker138_0010,speaker138_0010,1,17
933,speaker257_0008,speaker052_0017,0,37
934,speaker113_0000,speaker113_0000,1,69
935,speaker109_0001,speaker109_0001,1,42
936,speaker254_0001,speaker254_0001,1,79
937,speaker267_0001,speaker267_0001,1,3
938,speaker066_0012,speaker066_0012,0,10
939,speaker318_0000,speaker187_0000,0,15
940,speaker049_0001,speaker049_0001,0,1
941,speaker039_0003,speaker039_0003,1,46
942,speaker274_0001,speaker274_0001,1,13
943,speaker210_0001,speaker066_0020,0,51
944,speaker066_0002,speaker066_0002,1,171
945,speaker014_0020,speaker197_0007,0,3
946,speaker014_0014,speaker014_0014,0,81
947,speaker311_0001,speaker311_0001,1,43
948,speaker139_0005,speaker139_0005,1,11
949,speaker152_0009,speaker152_0009,1,48
950,speaker272_0002,speaker272_0000,0,51
951,speaker196_0000,speaker110_0000,0,23
952,speaker313_0002,speaker313_0002,1,35
953,speaker311_0000,speaker311_0000,0,113
954,speaker077_0002,speaker077_0000,0,58
955,speaker046_0004,speaker046_0001,0,40
956,speaker076_0004,speaker076_0004,0,34
957,speaker110_0000,speaker110_0000,0,3
958,speaker073_0000,speaker073_0000,1,46
959,speaker232_0001,speaker232_0001,1,53
960,speaker046_0007,speaker298_0006,0,36
961,speaker014_0003,speaker014_0003,1,65
962,speaker232_0000,speaker232_0000,1,110
963,speaker141_0001,speaker141_0001,0,27
964,speaker068_0011,speaker068_0011,0,46
965,speaker073_0000,speaker073_0000,1,191
966,speaker110_0000,speaker110_0000,1,10
967,speaker057_0023,speaker057_0023,0,57
968,speaker302_0001,speaker302_0001,0,3
969,speaker309_0000,speaker309_0001,0,40
970,speaker298_0000,speaker298_0000,1,23
971,speaker291_0000,speaker218_0000,0,130
972,speaker191_0008,speaker191_0008,1,44
973,speaker080_0000,speaker188_0008,0,26
974,speaker309_0005,speaker309_0005,1,67
975,speaker057_0003,speaker109_0001,0,108
976,speaker267_0001,speaker267_0000,0,36
977,speaker074_0015,speaker147_0000,0,12
978,speaker152_0000,speaker152_0000,1,38
979,speaker274_0001,speaker274_0001,1,93
980,speaker016_0006,speaker016_0002,0,48
981,speaker116_0000,speaker116_0000,1,45
982,speaker077_0001,speaker077_0001,1,46
983,speaker274_0015,speaker311_0001,0,5
984,speaker185_0012,speaker069_0002,0,43
985,speaker193_0004,speaker193_0004,0,22
986,speaker136_0001,speaker201_0001,0,12
987,speaker184_0017,speaker184_0017,1,59
988,speaker068_0002,speaker068_0002,1,42
989,speaker127_0000,speaker112_0001,0,91
990,speaker291_0001,speaker291_0001,1,128
991,speaker056_0004,speaker056_0004,1,130
992,speaker188_0002,speaker188_0002,1,25
993,speaker073_0000,speaker073_0000,1,129
994,speaker059_0003,speaker059_0003,1,91
995,speaker201_0015,speaker201_0015,1,54
996,speaker047_0018,speaker047_0018,0,9
997,speaker076_0004,speaker076_0004,0,3
998,speaker110_0000,speaker110_0000,0,4
999,speaker261_0000,speaker261_0000,1,29
1000,speaker199_0005,speaker299_0006,0,31
1001,speaker141_0001,speaker141_0001,1,75
1002,speaker224_0017,speaker163_0006,0,6
1003,speaker094_0011,speaker094_0011,0,38
1004,speaker210_0001,speaker210_0001,1,81
1005,speaker247_0003,speaker247_0003,1,59
1006,speaker285_0002,speaker285_0002,1,41
1007,speaker256_0000,speaker256_0000,1,3
1008,speaker185_0011,speaker185_0011,0,56
1009,speaker224_0011,speaker224_0011,0,41
1010,speaker249_0000,speaker249_0000,0,35
1011,speaker270_0010,speaker270_0004,0,177
1012,speaker257_0000,speaker257_0010,0,18
1013,speaker309_0004,speaker052_0021,0,7
1014,speaker280_0000,speaker280_0000,0,25
1015,speaker247_0011,speaker247_0011,1,37
1016,speaker278_0000,speaker278_0000,1,1
1017,speaker147_0001,speaker164_0000,0,43
1018,speaker198_0003,speaker198_0003,0,66
1019,speaker287_0002,speaker287_0003,0,10
1020,speaker313_0009,speaker313_0009,1,94
1021,speaker103_0003,speaker103_0002,0,3
1022,speaker139_0009,speaker139_0009,1,24
1023,speaker102_0001,speaker102_0001,1,14
1024,speaker092_0002,speaker092_0002,1,203
1025,speaker014_0006,speaker014_0006,0,19
1026,speaker116_0000,speaker116_0000,0,40
1027,speaker235_0001,speaker006_0003,0,20
1028,speaker197_0004,speaker028_0014,0,63
1029,speaker116_0000,speaker235_0001,0,35
1030,speaker298_0000,speaker298_0000,1,3
1031,speaker155_0002,speaker201_0011,0,44
1032,speaker143_0011,speaker143_0011,0,50
1033,speaker282_0005,speaker282_0005,0,15
1034,speaker267_0001,speaker295_0002,0,21
1035,speaker234_0012,speaker234_0012,0,3
1036,speaker152_0003,speaker152_0008,0,32
1037,speaker135_0000,speaker135_0000,1,93
1038,speaker163_0002,speaker163_0004,0,74
1039,speaker199_0006,speaker052_0023,0,4
1040,speaker164_0004,speaker164_0004,0,30
1041,speaker313_0008,speaker313_0008,1,11
1042,speaker185_0012,speaker185_0012,1,167
1043,speaker303_0005,speaker303_0003,0,69
1044,speaker313_0008,speaker313_0008,1,45
1045,speaker273_0007,speaker283_0001,0,37
1046,speaker094_0015,speaker094_0002,0,44
1047,speaker118_0000,speaker198_0003,0,0
1048,speaker285_0007,speaker285_0007,1,25
1049,speaker318_0001,speaker147_0001,0,6
1050,speaker208_0002,speaker208_0002,1,23
1051,speaker242_0001,speaker150_0002,0,59
1052,speaker116_0000,speaker112_0000,0,24
1053,speaker254_0001,speaker254_0001,1,127
1054,speaker291_0002,speaker291_0002,1,33
1055,speaker112_0000,speaker112_0000,0,95
1056,speaker116_0000,speaker116_0000,1,21
1057,speaker223_0008,speaker223_0008,0,55
1058,speaker080_0000,speaker080_0000,1,18
1059,speaker218_0008,speaker218_0008,0,35
1060,speaker134_0000,speaker318_0001,0,35
1061,speaker232_0003,speaker232_0001,0,0
1062,speaker064_0001,speaker064_0001,1,59
1063,speaker321_0000,speaker321_0000,1,33
1064,speaker055_0023,speaker055_0023,1,29
1065,speaker118_0000,speaker310_0002,0,28
1066,speaker300_0001,speaker300_0001,1,29
1067,speaker230_0005,speaker230_0005,0,143
1068,speaker258_0003,speaker258_0003,1,113
1069,speaker232_0001,speaker232_0001,1,13
1070,speaker247_0010,speaker247_0010,1,23
1071,speaker004_0030,speaker004_0008,0,9
1072,speaker092_0001,speaker314_0007,0,81
1073,speaker055_0003,speaker055_0003,1,202
1074,speaker267_0000,speaker267_0001,0,17
1075,speaker163_0006,speaker163_0006,1,96
1076,speaker305_0002,speaker305_0002,1,85
1077,speaker135_0000,speaker135_0000,1,119
1078,speaker228_0001,speaker228_0001,0,36
1079,speaker201_0010,speaker069_0000,0,13
1080,speaker319_0002,speaker116_0000,0,61
1081,speaker247_0011,speaker247_0011,1,12
1082,speaker039_0001,speaker039_0001,1,138
1083,speaker234_0003,speaker234_0003,1,83
1084,speaker208_0002,speaker076_0003,0,6
1085,speaker198_0004,speaker198_0004,1,16
1086,speaker302_0000,speaker064_0001,0,3
1087,speaker198_0003,speaker198_0000,0,46
1088,speaker147_0000,speaker147_0000,1,31
1089,speaker103_0000,speaker103_0000,1,23
1090,speaker110_0000,speaker110_0000,1,14
1091,speaker285_0002,speaker285_0002,1,24
1092,speaker197_0007,speaker197_0007,1,7
1093,speaker246_0001,speaker290_0001,0,112
1094,speaker005_0003,speaker005_0003,0,0
1095,speaker149_0000,speaker149_0000,1,20
1096,speaker230_0005,speaker230_0005,1,102
1097,speaker270_0003,speaker270_0004,0,111
