,sampleID
5178,speaker048_0008
5179,speaker048_0009
5180,speaker048_0011
5181,speaker048_0012
5182,speaker048_0016
5183,speaker048_0017
5184,speaker048_0019
5185,speaker048_0020
5186,speaker048_0021
5187,speaker048_0022
5188,speaker048_0023
5189,speaker048_0024
5190,speaker048_0025
5191,speaker048_0028
5192,speaker048_0029
5193,speaker048_0031
5194,speaker048_0032
5195,speaker048_0036
5196,speaker048_0037
5197,speaker048_0039
5198,speaker048_0040
5199,speaker048_0041
5200,speaker048_0042
5201,speaker048_0043
5202,speaker049_0000
5203,speaker049_0001
5204,speaker049_0003
5205,speaker049_0004
5206,speaker049_0005
5207,speaker049_0006
5208,speaker049_0007
5209,speaker049_0008
5210,speaker049_0009
5211,speaker049_0010
5212,speaker049_0012
5213,speaker049_0013
5214,speaker049_0014
5215,speaker049_0015
5216,speaker049_0016
5217,speaker049_0017
5218,speaker049_0019
5219,speaker049_0021
5220,speaker049_0024
5221,speaker049_0026
5222,speaker049_0028
5223,speaker049_0029
5224,speaker049_0031
5225,speaker049_0032
5226,speaker049_0033
5227,speaker049_0035
5228,speaker049_0036
5229,speaker049_0037
5230,speaker049_0039
5231,speaker049_0040
5232,speaker049_0041
5233,speaker049_0042
5234,speaker049_0046
5235,speaker049_0047
5236,speaker049_0048
5237,speaker049_0049
5238,speaker049_0050
5239,speaker049_0051
5240,speaker049_0052
5241,speaker049_0053
5242,speaker049_0054
5243,speaker049_0057
5244,speaker049_0058
5245,speaker049_0062
5246,speaker049_0063
5247,speaker049_0064
5248,speaker049_0065
5249,speaker049_0066
5250,speaker049_0067
5251,speaker049_0068
5252,speaker049_0069
5253,speaker049_0071
5254,speaker049_0073
5255,speaker049_0074
5256,speaker049_0076
5257,speaker049_0078
5258,speaker050_0002
5259,speaker050_0003
5260,speaker050_0006
5261,speaker050_0007
5262,speaker050_0008
5263,speaker050_0009
5264,speaker050_0011
5265,speaker050_0012
5266,speaker050_0014
5267,speaker050_0015
5268,speaker050_0016
5269,speaker050_0017
5270,speaker050_0021
5271,speaker050_0022
5272,speaker050_0023
5273,speaker050_0024
5274,speaker050_0027
5275,speaker050_0028
5276,speaker050_0029
5277,speaker050_0030
5278,speaker050_0031
5279,speaker050_0034
5280,speaker050_0036
5281,speaker050_0037
5282,speaker050_0038
5283,speaker050_0039
5284,speaker050_0040
5285,speaker050_0042
5286,speaker050_0043
5287,speaker050_0044
5288,speaker050_0045
5289,speaker050_0046
5290,speaker050_0047
5291,speaker050_0048
5292,speaker050_0052
5293,speaker050_0053
5294,speaker050_0054
5295,speaker050_0055
5296,speaker050_0057
5297,speaker050_0058
5298,speaker050_0059
5299,speaker050_0060
5300,speaker050_0061
5301,speaker050_0062
5302,speaker050_0065
5303,speaker050_0067
5304,speaker050_0068
5305,speaker050_0070
5306,speaker050_0072
5307,speaker050_0074
5308,speaker050_0075
5309,speaker050_0077
5310,speaker050_0078
5311,speaker050_0079
5312,speaker050_0080
5313,speaker050_0081
5314,speaker050_0082
5315,speaker050_0083
5316,speaker050_0085
5317,speaker050_0086
5318,speaker051_0001
5319,speaker051_0002
5320,speaker051_0003
5321,speaker051_0004
5322,speaker051_0005
5323,speaker051_0006
5324,speaker051_0009
5325,speaker051_0011
5326,speaker051_0012
5327,speaker051_0013
5328,speaker051_0014
5329,speaker051_0015
5330,speaker051_0017
5331,speaker051_0019
5332,speaker051_0020
5333,speaker051_0025
5334,speaker051_0026
5335,speaker051_0027
5336,speaker051_0030
5337,speaker051_0031
5338,speaker051_0032
5339,speaker051_0033
5340,speaker051_0034
5341,speaker051_0035
5342,speaker051_0036
5343,speaker051_0037
5344,speaker051_0038
5345,speaker051_0040
5346,speaker051_0042
5347,speaker051_0043
5348,speaker051_0044
5349,speaker051_0046
5350,speaker051_0049
5351,speaker051_0051
5352,speaker051_0052
5353,speaker051_0053
5354,speaker051_0054
5355,speaker051_0056
5356,speaker051_0058
5357,speaker051_0059
5358,speaker051_0060
5359,speaker051_0061
5360,speaker051_0062
5361,speaker051_0064
5362,speaker051_0065
5363,speaker051_0066
5364,speaker051_0067
5365,speaker051_0069
5366,speaker051_0071
5367,speaker051_0072
5368,speaker051_0073
5369,speaker051_0075
5370,speaker051_0076
5371,speaker051_0078
5372,speaker051_0080
5373,speaker051_0081
5374,speaker051_0082
5375,speaker051_0083
5376,speaker051_0084
5377,speaker051_0085
5378,speaker051_0088
5379,speaker051_0089
5380,speaker051_0092
5381,speaker051_0093
5382,speaker051_0094
5383,speaker051_0096
5384,speaker051_0097
5385,speaker051_0098
5386,speaker051_0100
5387,speaker051_0101
5388,speaker051_0102
5389,speaker051_0103
5390,speaker051_0104
5391,speaker051_0105
5392,speaker051_0106
5393,speaker051_0108
5394,speaker051_0109
5395,speaker051_0111
5396,speaker051_0113
5397,speaker051_0117
5398,speaker051_0118
5399,speaker051_0119
5400,speaker051_0121
5401,speaker051_0122
5402,speaker051_0123
5403,speaker051_0124
5404,speaker051_0125
5405,speaker051_0126
5406,speaker051_0127
5407,speaker051_0129
5408,speaker052_0002
5409,speaker052_0003
5410,speaker052_0004
5411,speaker052_0005
5412,speaker052_0007
5413,speaker052_0009
5414,speaker052_0010
5415,speaker052_0011
5416,speaker052_0012
5417,speaker052_0013
5418,speaker052_0014
5419,speaker052_0016
5420,speaker052_0017
5421,speaker052_0019
5422,speaker052_0020
5423,speaker052_0021
5424,speaker052_0022
5425,speaker052_0024
5426,speaker052_0026
5427,speaker052_0027
5428,speaker052_0029
5429,speaker052_0030
5430,speaker053_0000
5431,speaker053_0002
5432,speaker053_0003
5433,speaker053_0004
5434,speaker053_0005
5435,speaker054_0000
5436,speaker054_0001
5437,speaker054_0002
5438,speaker054_0004
5439,speaker054_0005
5440,speaker054_0007
5441,speaker054_0008
5442,speaker054_0009
5443,speaker054_0011
5444,speaker054_0012
5445,speaker054_0013
5446,speaker054_0015
5447,speaker054_0016
5448,speaker054_0017
5449,speaker054_0018
5450,speaker054_0019
5451,speaker054_0020
5452,speaker054_0022
5453,speaker054_0023
5454,speaker055_0000
5455,speaker055_0001
5456,speaker055_0002
5457,speaker055_0004
5458,speaker055_0005
5459,speaker055_0006
5460,speaker055_0007
5461,speaker055_0008
5462,speaker055_0009
5463,speaker055_0012
5464,speaker055_0013
5465,speaker055_0014
5466,speaker055_0015
5467,speaker055_0017
5468,speaker055_0018
5469,speaker055_0020
5470,speaker055_0022
5471,speaker055_0023
5472,speaker055_0024
5473,speaker055_0026
5474,speaker055_0027
5475,speaker055_0028
5476,speaker055_0029
5477,speaker055_0032
5478,speaker055_0033
5479,speaker055_0036
5480,speaker055_0037
5481,speaker055_0038
5482,speaker055_0042
5483,speaker055_0044
5484,speaker055_0045
5485,speaker055_0046
5486,speaker056_0000
5487,speaker056_0001
5488,speaker056_0002
5489,speaker056_0006
5490,speaker056_0007
5491,speaker056_0008
5492,speaker056_0009
5493,speaker056_0010
5494,speaker056_0011
5495,speaker056_0012
5496,speaker056_0013
5497,speaker056_0014
5498,speaker056_0015
5499,speaker056_0016
5500,speaker056_0017
5501,speaker056_0018
5502,speaker056_0019
5503,speaker057_0000
5504,speaker057_0001
5505,speaker057_0002
5506,speaker057_0003
5507,speaker057_0005
5508,speaker057_0006
5509,speaker057_0007
5510,speaker057_0008
5511,speaker057_0010
5512,speaker057_0012
5513,speaker057_0013
5514,speaker057_0015
5515,speaker057_0018
5516,speaker057_0019
5517,speaker057_0020
5518,speaker057_0021
5519,speaker057_0022
5520,speaker057_0023
5521,speaker057_0024
5522,speaker057_0026
5523,speaker057_0027
5524,speaker057_0029
5525,speaker057_0031
5526,speaker057_0034
5527,speaker057_0035
5528,speaker057_0036
5529,speaker057_0037
5530,speaker058_0000
5531,speaker058_0001
5532,speaker058_0002
5533,speaker058_0012
5534,speaker058_0016
5535,speaker058_0017
5536,speaker058_0018
5537,speaker058_0019
5538,speaker058_0020
5539,speaker058_0021
5540,speaker058_0022
5541,speaker058_0023
5542,speaker059_0001
5543,speaker059_0002
5544,speaker059_0003
5545,speaker059_0004
5546,speaker060_0000
5547,speaker060_0002
5548,speaker060_0003
5549,speaker060_0004
5550,speaker061_0001
5551,speaker061_0002
5552,speaker061_0003
5553,speaker061_0004
5554,speaker061_0005
5555,speaker061_0006
5556,speaker061_0007
5557,speaker061_0009
5558,speaker061_0010
5559,speaker061_0011
5560,speaker061_0013
5561,speaker061_0014
5562,speaker061_0016
5563,speaker061_0017
5564,speaker061_0018
5565,speaker061_0020
5566,speaker061_0022
5567,speaker061_0024
5568,speaker061_0027
5569,speaker061_0029
5570,speaker061_0030
5571,speaker061_0031
5572,speaker061_0032
5573,speaker061_0033
5574,speaker061_0034
5575,speaker061_0036
5576,speaker061_0037
5577,speaker061_0039
5578,speaker061_0041
5579,speaker061_0042
5580,speaker061_0043
5581,speaker061_0044
5582,speaker061_0046
5583,speaker061_0048
5584,speaker061_0049
5585,speaker061_0052
5586,speaker061_0053
5587,speaker061_0054
5588,speaker061_0055
5589,speaker061_0056
5590,speaker061_0057
5591,speaker061_0058
5592,speaker061_0060
5593,speaker061_0061
5594,speaker061_0063
5595,speaker061_0066
5596,speaker061_0067
5597,speaker061_0069
5598,speaker061_0070
5599,speaker061_0071
5600,speaker061_0072
5601,speaker061_0073
5602,speaker061_0074
5603,speaker061_0075
5604,speaker061_0076
5605,speaker062_0000
5606,speaker062_0002
5607,speaker062_0003
5608,speaker063_0002
5609,speaker063_0003
5610,speaker063_0004
5611,speaker063_0006
5612,speaker063_0007
5613,speaker063_0008
5614,speaker063_0009
5615,speaker063_0010
5616,speaker063_0011
5617,speaker063_0012
5618,speaker063_0013
5619,speaker063_0015
5620,speaker063_0016
5621,speaker063_0018
5622,speaker063_0019
5623,speaker063_0020
5624,speaker063_0021
5625,speaker063_0022
5626,speaker063_0024
5627,speaker063_0026
5628,speaker064_0001
5629,speaker065_0000
5630,speaker065_0001
5631,speaker065_0002
5632,speaker065_0004
5633,speaker065_0007
5634,speaker065_0010
5635,speaker065_0011
5636,speaker065_0012
5637,speaker065_0013
5638,speaker065_0015
5639,speaker065_0018
5640,speaker065_0019
5641,speaker065_0020
5642,speaker065_0022
5643,speaker065_0023
5644,speaker065_0024
5645,speaker065_0025
5646,speaker065_0027
5647,speaker065_0028
5648,speaker065_0029
5649,speaker065_0033
5650,speaker065_0034
5651,speaker065_0036
5652,speaker065_0037
5653,speaker065_0038
5654,speaker065_0039
5655,speaker065_0041
5656,speaker065_0042
5657,speaker065_0045
5658,speaker065_0046
5659,speaker065_0048
5660,speaker065_0049
5661,speaker065_0051
5662,speaker065_0052
5663,speaker065_0053
5664,speaker065_0054
5665,speaker065_0055
5666,speaker065_0056
5667,speaker065_0059
5668,speaker065_0060
5669,speaker065_0061
5670,speaker065_0062
5671,speaker065_0063
5672,speaker065_0064
5673,speaker065_0065
5674,speaker065_0066
5675,speaker065_0067
5676,speaker065_0068
5677,speaker065_0070
5678,speaker065_0072
5679,speaker065_0073
5680,speaker065_0074
5681,speaker065_0075
5682,speaker065_0076
5683,speaker065_0077
5684,speaker065_0079
5685,speaker065_0080
5686,speaker065_0081
5687,speaker065_0086
5688,speaker065_0088
5689,speaker065_0089
5690,speaker065_0090
5691,speaker065_0091
5692,speaker065_0092
5693,speaker065_0094
5694,speaker065_0095
5695,speaker065_0096
5696,speaker065_0099
5697,speaker066_0000
5698,speaker066_0002
5699,speaker066_0003
5700,speaker066_0004
5701,speaker066_0005
5702,speaker066_0008
5703,speaker066_0010
5704,speaker066_0012
5705,speaker066_0013
5706,speaker066_0014
5707,speaker066_0015
5708,speaker066_0017
5709,speaker066_0018
5710,speaker066_0019
5711,speaker066_0020
5712,speaker066_0021
5713,speaker067_0000
5714,speaker067_0001
5715,speaker068_0000
5716,speaker068_0001
5717,speaker068_0002
5718,speaker068_0004
5719,speaker068_0005
5720,speaker068_0006
5721,speaker068_0007
5722,speaker068_0009
5723,speaker068_0010
5724,speaker068_0011
5725,speaker068_0013
5726,speaker068_0015
5727,speaker069_0000
5728,speaker069_0001
5729,speaker069_0003
5730,speaker070_0002
5731,speaker070_0003
5732,speaker070_0004
5733,speaker070_0007
5734,speaker070_0008
5735,speaker070_0009
5736,speaker070_0010
5737,speaker070_0011
5738,speaker070_0012
5739,speaker070_0013
5740,speaker070_0014
5741,speaker070_0016
5742,speaker070_0017
5743,speaker070_0018
5744,speaker070_0022
5745,speaker070_0023
5746,speaker070_0024
5747,speaker070_0025
5748,speaker070_0028
5749,speaker070_0029
5750,speaker070_0030
5751,speaker070_0031
5752,speaker071_0001
5753,speaker072_0000
5754,speaker073_0000
5755,speaker074_0001
5756,speaker074_0002
5757,speaker074_0003
5758,speaker074_0004
5759,speaker074_0005
5760,speaker074_0007
5761,speaker074_0010
5762,speaker074_0011
5763,speaker074_0013
5764,speaker074_0014
5765,speaker074_0015
5766,speaker074_0016
5767,speaker074_0017
5768,speaker074_0018
5769,speaker074_0019
5770,speaker074_0021
5771,speaker074_0023
5772,speaker074_0024
5773,speaker074_0025
5774,speaker074_0026
5775,speaker074_0027
5776,speaker074_0028
5777,speaker074_0030
5778,speaker075_0000
5779,speaker075_0002
5780,speaker075_0003
5781,speaker075_0004
5782,speaker075_0005
5783,speaker075_0006
5784,speaker075_0008
5785,speaker075_0010
5786,speaker076_0003
5787,speaker076_0004
5788,speaker077_0000
5789,speaker077_0001
5790,speaker077_0003
5791,speaker077_0004
5792,speaker077_0005
5793,speaker078_0001
5794,speaker079_0000
5795,speaker080_0000
5796,speaker082_0000
5797,speaker083_0000
5798,speaker084_0000
5799,speaker085_0000
5800,speaker087_0001
5801,speaker089_0000
5802,speaker090_0000
5803,speaker091_0000
5804,speaker091_0001
5805,speaker091_0002
5806,speaker091_0006
5807,speaker091_0007
5808,speaker091_0008
5809,speaker091_0009
5810,speaker091_0011
5811,speaker091_0012
5812,speaker091_0014
5813,speaker091_0015
5814,speaker091_0016
5815,speaker091_0017
5816,speaker091_0019
5817,speaker091_0020
5818,speaker091_0021
5819,speaker091_0022
5820,speaker092_0000
5821,speaker092_0001
5822,speaker092_0002
5823,speaker093_0000
5824,speaker093_0004
5825,speaker093_0005
5826,speaker093_0006
5827,speaker093_0008
5828,speaker093_0010
5829,speaker093_0011
5830,speaker093_0018
5831,speaker093_0019
5832,speaker093_0020
5833,speaker093_0021
5834,speaker093_0022
5835,speaker093_0023
5836,speaker093_0024
5837,speaker093_0025
5838,speaker093_0026
5839,speaker093_0027
5840,speaker093_0028
5841,speaker093_0031
5842,speaker093_0032
5843,speaker093_0034
5844,speaker093_0035
5845,speaker093_0036
5846,speaker093_0038
5847,speaker093_0039
5848,speaker093_0041
5849,speaker093_0043
5850,speaker093_0044
5851,speaker093_0047
5852,speaker093_0049
5853,speaker093_0051
5854,speaker093_0052
5855,speaker093_0053
5856,speaker093_0055
5857,speaker093_0056
5858,speaker093_0057
5859,speaker093_0059
5860,speaker093_0060
5861,speaker093_0061
5862,speaker093_0064
5863,speaker093_0065
5864,speaker093_0066
5865,speaker093_0069
5866,speaker093_0080
5867,speaker093_0081
5868,speaker093_0082
5869,speaker093_0084
5870,speaker093_0085
5871,speaker093_0087
5872,speaker093_0089
5873,speaker093_0091
5874,speaker093_0092
5875,speaker093_0093
5876,speaker093_0094
5877,speaker093_0095
5878,speaker093_0096
5879,speaker093_0097
5880,speaker093_0098
5881,speaker093_0099
5882,speaker093_0100
5883,speaker093_0101
5884,speaker093_0103
5885,speaker093_0104
5886,speaker093_0105
5887,speaker093_0106
5888,speaker093_0109
5889,speaker093_0110
5890,speaker093_0111
5891,speaker093_0112
5892,speaker093_0114
5893,speaker093_0115
5894,speaker093_0116
5895,speaker093_0117
5896,speaker093_0121
5897,speaker093_0122
5898,speaker093_0123
5899,speaker093_0124
5900,speaker093_0129
5901,speaker094_0000
5902,speaker094_0001
5903,speaker094_0003
5904,speaker094_0006
5905,speaker094_0007
5906,speaker094_0008
5907,speaker094_0009
5908,speaker094_0010
5909,speaker094_0011
5910,speaker094_0012
5911,speaker094_0015
5912,speaker094_0016
5913,speaker094_0017
5914,speaker094_0018
5915,speaker094_0019
5916,speaker094_0020
5917,speaker095_0000
5918,speaker096_0000
5919,speaker096_0001
5920,speaker096_0002
5921,speaker096_0003
5922,speaker096_0004
5923,speaker096_0006
5924,speaker097_0000
5925,speaker097_0001
5926,speaker097_0002
5927,speaker099_0000
5928,speaker099_0002
5929,speaker099_0003
5930,speaker099_0005
5931,speaker099_0006
5932,speaker099_0007
5933,speaker099_0011
5934,speaker099_0012
5935,speaker099_0013
5936,speaker099_0014
5937,speaker099_0015
5938,speaker099_0016
5939,speaker099_0017
5940,speaker099_0018
5941,speaker099_0019
5942,speaker101_0000
5943,speaker101_0001
5944,speaker101_0002
5945,speaker102_0000
5946,speaker102_0001
5947,speaker103_0001
5948,speaker103_0002
5949,speaker103_0003
5950,speaker103_0004
5951,speaker103_0005
5952,speaker103_0006
5953,speaker104_0000
5954,speaker104_0002
5955,speaker104_0003
5956,speaker104_0004
5957,speaker105_0000
5958,speaker106_0000
5959,speaker106_0002
5960,speaker106_0003
5961,speaker106_0004
5962,speaker107_0000
5963,speaker107_0002
5964,speaker107_0003
5965,speaker108_0000
5966,speaker109_0001
5967,speaker110_0000
5968,speaker111_0000
5969,speaker111_0001
5970,speaker111_0002
5971,speaker111_0003
5972,speaker111_0005
5973,speaker112_0000
5974,speaker112_0001
5975,speaker113_0000
5976,speaker114_0000
5977,speaker115_0000
5978,speaker115_0001
5979,speaker116_0000
5980,speaker117_0000
5981,speaker117_0001
5982,speaker117_0002
5983,speaker118_0000
5984,speaker120_0000
5985,speaker120_0001
5986,speaker121_0000
5987,speaker121_0001
5988,speaker121_0002
5989,speaker121_0005
5990,speaker121_0007
5991,speaker121_0008
5992,speaker121_0009
5993,speaker121_0010
5994,speaker121_0011
5995,speaker121_0012
5996,speaker121_0014
5997,speaker121_0015
5998,speaker121_0016
5999,speaker121_0018
6000,speaker122_0000
6001,speaker122_0001
6002,speaker122_0002
6003,speaker123_0000
6004,speaker123_0001
6005,speaker123_0002
6006,speaker124_0000
6007,speaker125_0000
6008,speaker126_0000
6009,speaker126_0001
6010,speaker126_0002
6011,speaker127_0000
6012,speaker127_0002
6013,speaker127_0003
6014,speaker127_0004
6015,speaker127_0005
6016,speaker128_0000
6017,speaker128_0001
6018,speaker129_0000
6019,speaker129_0001
6020,speaker130_0002
6021,speaker130_0003
6022,speaker130_0004
6023,speaker131_0000
6024,speaker131_0001
6025,speaker132_0000
6026,speaker132_0004
6027,speaker132_0005
6028,speaker132_0007
6029,speaker132_0008
6030,speaker132_0010
6031,speaker132_0011
6032,speaker132_0012
6033,speaker132_0013
6034,speaker132_0014
6035,speaker132_0015
6036,speaker133_0000
6037,speaker133_0002
6038,speaker133_0003
6039,speaker134_0000
6040,speaker134_0001
6041,speaker134_0002
6042,speaker134_0004
6043,speaker134_0005
6044,speaker135_0000
6045,speaker135_0001
6046,speaker136_0000
6047,speaker136_0001
6048,speaker137_0000
6049,speaker137_0001
6050,speaker137_0003
6051,speaker138_0000
6052,speaker138_0001
6053,speaker138_0002
6054,speaker138_0005
6055,speaker138_0006
6056,speaker138_0007
6057,speaker138_0008
6058,speaker138_0010
6059,speaker138_0014
6060,speaker138_0015
6061,speaker138_0016
6062,speaker138_0019
6063,speaker138_0021
6064,speaker138_0022
6065,speaker138_0023
6066,speaker138_0024
6067,speaker138_0025
6068,speaker138_0026
6069,speaker138_0027
6070,speaker138_0028
6071,speaker138_0029
6072,speaker138_0032
6073,speaker138_0033
6074,speaker138_0034
6075,speaker139_0001
6076,speaker139_0002
6077,speaker139_0004
6078,speaker139_0005
6079,speaker139_0007
6080,speaker139_0008
6081,speaker139_0009
6082,speaker139_0010
6083,speaker139_0011
6084,speaker139_0013
6085,speaker139_0014
6086,speaker140_0000
6087,speaker140_0001
6088,speaker140_0002
6089,speaker141_0000
6090,speaker141_0002
6091,speaker141_0003
6092,speaker141_0005
6093,speaker142_0000
6094,speaker142_0001
6095,speaker142_0002
6096,speaker142_0003
6097,speaker142_0004
6098,speaker142_0006
6099,speaker143_0000
6100,speaker143_0002
6101,speaker143_0003
6102,speaker143_0004
6103,speaker143_0006
6104,speaker143_0007
6105,speaker143_0008
6106,speaker143_0009
6107,speaker143_0010
6108,speaker143_0012
6109,speaker143_0013
6110,speaker144_0000
6111,speaker144_0001
6112,speaker144_0003
6113,speaker145_0000
6114,speaker145_0001
6115,speaker145_0002
6116,speaker145_0003
6117,speaker145_0005
6118,speaker145_0006
6119,speaker145_0008
6120,speaker145_0010
6121,speaker146_0000
6122,speaker146_0001
6123,speaker146_0002
6124,speaker147_0000
6125,speaker147_0002
6126,speaker148_0000
6127,speaker148_0001
6128,speaker149_0000
6129,speaker150_0000
6130,speaker150_0001
6131,speaker150_0002
6132,speaker151_0000
6133,speaker151_0001
6134,speaker151_0002
6135,speaker152_0001
6136,speaker152_0004
6137,speaker152_0005
6138,speaker152_0006
6139,speaker152_0007
6140,speaker152_0008
6141,speaker152_0009
6142,speaker152_0010
6143,speaker152_0011
6144,speaker153_0000
6145,speaker153_0001
6146,speaker153_0002
6147,speaker153_0003
6148,speaker153_0005
6149,speaker153_0006
6150,speaker153_0007
6151,speaker153_0008
6152,speaker153_0011
6153,speaker153_0012
6154,speaker154_0000
6155,speaker154_0001
6156,speaker154_0002
6157,speaker154_0003
6158,speaker154_0006
6159,speaker154_0007
6160,speaker155_0000
6161,speaker155_0001
6162,speaker155_0002
6163,speaker155_0003
6164,speaker155_0005
6165,speaker155_0006
6166,speaker156_0000
6167,speaker156_0001
6168,speaker157_0000
6169,speaker157_0002
6170,speaker157_0003
6171,speaker157_0004
6172,speaker157_0005
6173,speaker158_0000
6174,speaker158_0001
6175,speaker158_0002
6176,speaker158_0003
6177,speaker158_0005
6178,speaker158_0006
6179,speaker158_0007
6180,speaker158_0008
6181,speaker158_0011
6182,speaker158_0012
6183,speaker158_0013
6184,speaker158_0014
6185,speaker159_0000
6186,speaker160_0000
6187,speaker160_0001
6188,speaker161_0001
6189,speaker161_0004
6190,speaker161_0005
6191,speaker161_0007
6192,speaker161_0008
6193,speaker161_0009
6194,speaker162_0000
6195,speaker162_0001
6196,speaker162_0003
6197,speaker162_0005
6198,speaker162_0009
6199,speaker163_0001
6200,speaker163_0002
6201,speaker163_0003
6202,speaker163_0004
6203,speaker163_0005
6204,speaker163_0006
6205,speaker164_0000
6206,speaker164_0001
6207,speaker164_0002
6208,speaker164_0003
6209,speaker164_0004
6210,speaker164_0006
6211,speaker166_0001
6212,speaker166_0002
6213,speaker166_0003
6214,speaker166_0004
6215,speaker166_0005
6216,speaker166_0008
6217,speaker166_0009
6218,speaker166_0010
6219,speaker166_0011
6220,speaker166_0013
6221,speaker166_0014
6222,speaker166_0016
6223,speaker166_0017
6224,speaker166_0018
6225,speaker167_0000
6226,speaker167_0001
6227,speaker168_0000
6228,speaker168_0001
6229,speaker168_0002
6230,speaker169_0001
6231,speaker169_0003
6232,speaker169_0004
6233,speaker169_0005
6234,speaker170_0000
6235,speaker170_0002
6236,speaker170_0003
6237,speaker170_0004
6238,speaker171_0001
6239,speaker171_0002
6240,speaker171_0003
6241,speaker171_0004
6242,speaker171_0005
6243,speaker171_0006
6244,speaker172_0001
6245,speaker172_0002
6246,speaker172_0004
6247,speaker172_0005
6248,speaker172_0006
6249,speaker172_0007
6250,speaker173_0000
6251,speaker173_0002
6252,speaker173_0003
6253,speaker173_0004
6254,speaker173_0005
6255,speaker173_0006
6256,speaker173_0007
6257,speaker173_0011
6258,speaker173_0012
6259,speaker173_0013
6260,speaker173_0015
6261,speaker174_0000
6262,speaker174_0001
6263,speaker174_0003
6264,speaker174_0004
6265,speaker174_0005
6266,speaker174_0007
6267,speaker174_0008
6268,speaker174_0009
6269,speaker174_0011
6270,speaker174_0012
6271,speaker175_0000
6272,speaker175_0002
6273,speaker175_0003
6274,speaker176_0000
6275,speaker176_0001
6276,speaker177_0000
6277,speaker177_0001
6278,speaker177_0002
6279,speaker178_0000
6280,speaker178_0001
6281,speaker178_0002
6282,speaker179_0000
6283,speaker179_0002
6284,speaker179_0004
6285,speaker179_0007
6286,speaker179_0008
6287,speaker179_0009
6288,speaker179_0010
6289,speaker179_0011
6290,speaker179_0012
6291,speaker180_0001
6292,speaker180_0002
6293,speaker180_0003
6294,speaker181_0000
6295,speaker181_0001
6296,speaker181_0002
6297,speaker182_0000
6298,speaker182_0001
6299,speaker183_0000
6300,speaker183_0001
6301,speaker184_0000
6302,speaker184_0001
6303,speaker184_0002
6304,speaker184_0004
6305,speaker184_0006
6306,speaker184_0007
6307,speaker184_0008
6308,speaker184_0009
6309,speaker184_0011
6310,speaker184_0012
6311,speaker184_0013
6312,speaker184_0014
6313,speaker184_0015
6314,speaker184_0016
6315,speaker184_0018
6316,speaker185_0000
6317,speaker185_0001
6318,speaker185_0002
6319,speaker185_0004
6320,speaker185_0005
6321,speaker185_0006
6322,speaker185_0007
6323,speaker185_0008
6324,speaker185_0011
6325,speaker185_0012
6326,speaker186_0000
6327,speaker186_0002
6328,speaker186_0003
6329,speaker186_0004
6330,speaker186_0005
6331,speaker186_0006
6332,speaker186_0008
6333,speaker186_0009
6334,speaker186_0010
6335,speaker186_0012
6336,speaker186_0013
6337,speaker187_0000
6338,speaker188_0000
6339,speaker188_0001
6340,speaker188_0002
6341,speaker188_0003
6342,speaker188_0005
6343,speaker188_0008
6344,speaker189_0000
6345,speaker189_0001
6346,speaker189_0003
6347,speaker189_0004
6348,speaker189_0005
6349,speaker189_0006
6350,speaker190_0000
6351,speaker190_0001
6352,speaker190_0002
6353,speaker190_0003
6354,speaker190_0005
6355,speaker191_0001
6356,speaker191_0003
6357,speaker191_0004
6358,speaker191_0006
6359,speaker191_0007
6360,speaker191_0008
6361,speaker191_0011
6362,speaker191_0015
6363,speaker191_0018
6364,speaker191_0019
6365,speaker191_0020
6366,speaker191_0022
6367,speaker191_0025
6368,speaker191_0026
6369,speaker191_0027
6370,speaker191_0029
6371,speaker191_0032
6372,speaker191_0033
6373,speaker191_0034
6374,speaker191_0035
6375,speaker192_0000
6376,speaker192_0001
6377,speaker192_0002
6378,speaker192_0003
6379,speaker192_0004
6380,speaker192_0005
6381,speaker192_0007
6382,speaker192_0008
6383,speaker192_0010
6384,speaker192_0011
6385,speaker192_0012
6386,speaker192_0014
6387,speaker192_0015
6388,speaker192_0016
6389,speaker192_0017
6390,speaker192_0019
6391,speaker192_0021
6392,speaker192_0022
6393,speaker192_0023
6394,speaker192_0024
6395,speaker192_0028
6396,speaker193_0000
6397,speaker193_0002
6398,speaker193_0003
6399,speaker193_0004
6400,speaker194_0000
6401,speaker194_0001
6402,speaker194_0003
6403,speaker195_0000
6404,speaker195_0001
6405,speaker195_0002
6406,speaker195_0003
6407,speaker195_0004
6408,speaker196_0000
6409,speaker196_0001
6410,speaker197_0001
6411,speaker197_0002
6412,speaker197_0003
6413,speaker197_0005
6414,speaker197_0007
6415,speaker197_0008
6416,speaker197_0009
6417,speaker197_0010
6418,speaker198_0000
6419,speaker198_0001
6420,speaker198_0002
6421,speaker198_0003
6422,speaker199_0000
6423,speaker199_0001
6424,speaker199_0002
6425,speaker199_0003
6426,speaker199_0004
6427,speaker199_0005
6428,speaker200_0001
6429,speaker201_0001
6430,speaker201_0002
6431,speaker201_0005
6432,speaker201_0006
6433,speaker201_0007
6434,speaker201_0008
6435,speaker201_0010
6436,speaker201_0011
6437,speaker201_0012
6438,speaker201_0013
6439,speaker201_0014
6440,speaker202_0000
6441,speaker202_0001
6442,speaker202_0002
6443,speaker202_0004
6444,speaker202_0006
6445,speaker202_0009
6446,speaker202_0011
6447,speaker202_0012
6448,speaker202_0013
6449,speaker202_0016
